<<<<<<< HEAD
Fecha;Hora;Día;Nº Incidencia;sitrem;Carretera;MC30;Calzada;Localización;Enlace;Tipo de accidente;Tipo de colisión;Nº Vehículos implicados;Nº Turismos;Nº Motocicletas;Nº vehículos pesados;H.L.;hl;hg;vm;Daños al mobiliario urbano;Circulación;Estado del Firme;Presencia Recursos Externos;Corte Carril;Vertido;Grúa usuario;Grúa Propia EMESA;Grúa Movilidad;Factores Atmosféricos;Visibilidad señalización;Señalización de Peligro;Visibilidad restringida por;Aceras;Árboles;Vehículos denominación;Descripción del accidente;Daños causados al viario;Materiales utilizados;Observaciones;;
14/11/2016;19:45;;20161114-0041;C-P-ACC-01;M30;24XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Lateral;2;1;;1;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-6;Señalizar accidente en carril derecho.;;;;;
14/11/2016;20:14;;20161114-0044;C-P-ACC-01;M30;09NL70;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Corto carril derecho por accidente , sin heridos.;;;;;
14/11/2016;21:32;;20161114-0050; C-E-ACC-01;M30;08NL30;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;4;4;;;2;3;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/V-2;Corto carril derecho por accidente con heridos. 2 heridos trasladados vehiculo 4 ;;;;;
15/11/2016;07:40;;20161115-0006;C-P-ACC-01;M30;02XL40;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-4;Accidente por alcance de dos vehículos, sin heridos, uno reanuda la marcha por sus medios y otro es retirado por grúa Lopez Ollero.;;;;;
15/11/2016;07:40;;20161115-0007;C-P-ACC-01;M30;19NC20;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;1;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente en carril central.;;;;;
15/11/2016;09:02;;20161115-0014;C-P-ACC-01;M30;09XL80;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;1;;1;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-4/V-1;Accidente por alcance dos vehículos, se cogen los datos u reanudan la marcha por sus propios medios.;;;;;
15/11/2016;09:14;;20161115-0015; C-E-ACC-01;M30;06XC70;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;1;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-1/V-1;Accidente por alcance en carril derecho.;;;;;
15/11/2016;09:40;;20161115-0016; C-E-ACC-01;M30;22NC30;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente en carril derecho, herido leve dado de alta en el punto.;;;;;
15/11/2016;10:39;;20161115-0020;;M30;14RR07;EXTERIOR;Ramal;Túnel;Salida de vía;;1;1;;;;1;;;;Congestionada;Seco y Limpio;P. Municipal y SAMUR;;;;;;Buen Tiempo;;;Sin Restricción;;;AIAM Calderón;Según PM es accidente. Vehículo parado, se lo lleva su grúa acompañante se desmaya, es trasladada por SAMUR, al hospital 12 de Octubre;;;;;
15/11/2016;11:16;;20161115-0021; C-E-ACC-01;M30;03RA00;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;1;0;;;Si;Fluida;Seco y Limpio;P.M., SAMUR y Bomberos;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/M-1;Señalizar accidente salida de vía con daños a patrimonio y herido leve dado de alta en el lugar. El coductor manifiesta que pierde el control  del vehículo por tierra en ramal, reviso dicho raml con policía H-6121 y no hay tierra(está todo limpio), policía también lo anota en su parte de accidente.;2 barreras, 1 cola de pez, 1 señal de lamas, 2 postes señal, 1 panel direccional, 74 post de malla y 10 metros de malla.;;;;
15/11/2016;19:45;;20161115-0036;C-P-ACC-01;M30;28XC20;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2 / M2;Señalizar vehículos averiados en carril derecho;;;;;
15/11/2016;20:04;;20161115-0037;C-P-ACC-01;M30;11XL10;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Corto carril derecho por accidente sin heridos;;;;;
16/11/2016;04:05;;20161116-0003;;M30;22RC40;INTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;En el punto se encuentra el parachoques con la matrícula;2 tramo de barrera y un CPN;;;;
16/11/2016;07:30;;20161116-0005;C-P-ACC-01;M30;07XL00;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M4;Accidente por alcance de dos vehículos sin heridos. Se cogen los datos y reanudan la marcha por sus medios. ;;;;;
16/11/2016;08:14;;20161116-0009;C-P-ACC-01;M30;07XC70;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M4;Accidente por alcance de dos coches. Antes de llegar se retiran los vehículos y me informa Policía en el punto cuando llego, que se han cogido los datos y se han marchado;;;;;
16/11/2016;10:04;;20161116-0016; C-E-ACC-01;M30;21NC80;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Accidente en carril central. Herido leve dado de alta en el punto. ;;;;;
16/11/2016;12:50;;20161116-0022; C-E-ACC-01;M30;05NC70;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;2;1;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente por alcance en carril derecho sin daños y con heridos trasladados al Hospital Ibermutua como leve;;;;;
16/11/2016;20:50;;20161116-0043;C-P-ACC-01;M30;01NC70;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1 / V2;Accidente en carril izquierdo;;;;;
16/11/2016;22:45;;20161116-0048;C-E-ACC-01;M30;29NC50;INTERIOR;Tronco;Superficie;Atropello;;1;1;;;;0;1;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizo atropello de peatón trasladado. Corto carril izquierdo e izquierdo central. Esperamos ITE viene y no interviene. ;;;;;
17/11/2016;07:55;;20161117-0002; C-E-ACC-01;M30;02RT00;EXTERIOR;Ramal;Superficie;Salida de vía;Por alcance;1;;1;;;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente caída de moto sin daños a patrimonio y herido trasladado al Hospital Jiménez Díaz sin pronóstico. Lo retira la grúa del seguro. ;;;;;
17/11/2016;08:22;;20161117-0003;;A5;04FT34;ENTRADA;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;;;;No;Densa;Seco y Limpio;;No;;;;;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Portugal;Accidente alcance entre dos vehículos. Antes de nuestra llegada los vehículos reanudan la marcha y se anula la incidencia. No hay recogida de datos, ni fotos.;;;;;
17/11/2016;10:27;;20161117-0006;T-P-ACC-01;M30;17XC78;EXTERIOR;Tronco;Túnel;Otros;;1;;;1;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón/M. Álvaro/Portugal;Exceso de gálibo de camión. Golepando en ventilador ZITRON del carril 3. El camión sigue circulando y vuelve a golpear con señal luminosa de fecha de carril y con ventilador ZITRON en ramal 14RN14. Las cámaras detectan su matricula 21PM57 (Portugal). Sólo tenemos el dato de la matrícula, ya que el camión no se para. Sale del tunel por ramal 14RN;17XC86 ventilador ZITRON carril central/ 14RN14 ventilador ZITRON señal luminosa de flecha de carril;;;;
17/11/2016;22:22;;20161117-0037;C-P-ACC-01;M30;22XC70;EXTERIOR;Tronco;Superficie;Salida de vía;Contra mediana;1;1;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Salida de vía contra mediana. Queda en isleta. Conductor no se encuentra en el punto. ;;;;;
18/11/2016;08:47;;20161118-0011; C-E-ACC-01;M30;18RN24;EXTERIOR;Ramal;Túnel;Colisión de vehículos;Por alcance;3;3;;;;;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Portugal;Colisión de vehículos por alcance en carril izquierdo, sin heridos, salen por sus medios.;;;;;
18/11/2016;11:34;;20161118-0020;C-P-ACC-01;M30;07RN00;INTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-1;Accidente por alcance en ramal 07RN, sin heridos ni daños al patrimonio.;;;;;
18/11/2016;15:36;;20161118-0029;C-P-ACC-01;A2;05AT40;ENTRADA;Tronco;Superficie;Colisión de vehículos;Lateral;2;2;;;1;1;;;No;Densa;Seco y Limpio;P.M., SAMUR y Bomberos;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente de 2 vehículos por alcance lateral con vuelco en carril derecho y central. 1 herido leve dado de alta, se traslada a un vehículo al carril bus del lado derecho.;;;Se corta carril derecho y central desde las 15:45 h hasta las 16:20 h;;
18/11/2016;15:45;;20161118-0030;C-P-ACC-01;M30;02NL90;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente sin heridos en margen izquierdo.;;;;;
18/11/2016;19:15;;20161118-0038;;M30;06XL10;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Accidente entre 3 vehículos por alcance en el carril derecho. Uno de los vehículos implicado es retirado en la grúa externa de M-30.;;;Se corta el carril derecho desde las 19:35 h hasta las 20:00 h;;
20/11/2016;01:45;;20161120-0001;;M30;08NL30;INTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente de 2 vehículos por alcance en el carril derecho, uno de los vehículos implicado se retira del punto antes de la llegada del vigilante. Sin heridos ni daños al patrimonio. ;;;Se corta el carril derecho desde las 01:53 h hasta las 02:55 h;;
20/11/2016;05:57;;20161120-0007;T-P-ACC-01;M30;18RH11;EXTERIOR;Ramal;Túnel;Salida de vía;Frontal;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Portugal / AIAM Calderón;Accidente de 1 vehículo por salida de vía colisionado contra la salida de emergencia del 18RH11 causando daños en su estructura, posteriormente dicho vehículo se detiene en la isleta del 18RN74 y retirado del punto por la Plataforma C-10.;Puerta dañada de la SEA del 18RH11 y su estructura interior.;;Se corta el carril derecho del XC y el izquierdo del 18RN desde las 05:59 h hasta las 06:30 h;;
20/11/2016;07:19;;20161120-0008;C-P-ACC-01;M30;32RJ40;EXTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente de 1 vehículo por salida de vía, sin daños al patrimonio ni heridos, se señaliza junto con Policía Municipal.;;;Se corta el carril derecho desde las 07:45 h hasta las 08:00 h;;
20/11/2016;07:25;;20161120-0009;C-P-ACC-01;M30;10XL00;EXTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Densa;Mojado;;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1 / F-5;Accidente de 1 vehículo por salida de vía hacía el lado derecho causando daños en barandilla. Sin heridos.;2 barandillas golpeadas de 6 metros;;Se corta el carril derecho desde las 07:30 h hasta las 08:15 h;;
20/11/2016;07:30;;20161120-0011;C-P-ACC-01;M30;10XL20;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio.;;;Se corta el carril derecho desde las 07:35 h hasta las 08:35 h;;
20/11/2016;09:38;;20161120-0012;;M30;14RR07;EXTERIOR;Ramal;Túnel;Salida de vía;Contra mediana;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;Si;Si;No;No;Lluvia;Buena;;Sin Restricción;;;AIAM Calderón;Accidente de 1 vehículo por salida de vía golpeando contra muro y causando daños en el. Sin heridos, el vehículo es retirado por su grúa y el conductor se lo lleva la Policía Municipal.;arañazos en el bordillo y muro de hormigón;;Se corta el carril del ramal 14RR desde las 09:44 h hasta las 10:54 h;;
20/11/2016;12:40;;20161120-0016;C-P-ACC-01;M30;31RJ30;EXTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente de 1 vehículo por salida de vía ocupando el carril derecho después de colisionar contra el bordillo. Se señaliza hasta su retirada en su grúa.;;;Se corta el carril derecho desde las 12:45 h hasta las 13:25 h;;
20/11/2016;13:20;;20161120-0018;C-P-ACC-01;M30;10XL40;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Mojado;;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente entre 2 vehículos por alcance ocupando el carril derecho.;;;Se corta el carril derecho desde las 13:20 h hasta las 13:45 h;;
20/11/2016;13:37;;20161120-0019;C-P-ACC-01;M30;32RJ30;EXTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente de 1 vehículo por salida de vía hacía el lado izquierdo, es trasladado al arcén derecho junto con Policía Municipal.;;;Se corta el carril derecho desde las 13:50 h hasta las 14:00 h;;
20/11/2016;14:13;;20161120-0021;C-P-ACC-01;M30;11XL90;EXTERIOR;Tronco;Superficie;Otros;;1;;1;;1;1;;;No;Fluida;Mojado;P. Municipal y SAMUR;Si;Si;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente de 1 motorista por caída cuando frena encima de la flecha de la calzada, este resulta herido leve y dado de alta en el punto. Por orden de Policía Municipal se limpia el carril derecho (8 metros).;;10 litros de desengrasante ;Se corta el carril derecho desde las 14:45 h hasta las 15:00 h;;
20/11/2016;15:37;;20161120-0024;T-P-ACC-01;A5;03FL00;SALIDA;Tronco;Túnel;Salida de vía;Lateral;1;1;;;;;;;No;Congestionada;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;AIAM Calderón;Accidente de 1 vehículo por salida de vía que colisona contra el bordillo y se queda dado la vuelta en dirección contraria al tráfico. Se le cambia un neumático dañado y se retira por sus medios. ;;;Se corta el carril derecho desde las 15:45 h hasta las 16:17 h;;
20/11/2016;15:55;;20161120-0025;T-P-ACC-01;M30;18RM23;EXTERIOR;Ramal;Túnel;Salida de vía;Lateral;1;1;;;;;;;No;Fluida;Mojado;;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;AIAM Portugal;Accidente de 1 vehículo por salida de vía que realiza un trompo golpeando contra el bordillo del hastial izquierdo, se deja una rejilla y un guardabarros en el carril derecho que son retirados por los AIAM. Sin heridos ni daños al patrimonio. El vehículo se retira por sus medios.;;;Se corta el carril derecho desde las 16:00 h hasta las 16:04 h;;
20/11/2016;18:40;;20161120-0030; T-E-ACC-01;M30;18RM23;EXTERIOR;Ramal;Túnel;Salida de vía;Contra mediana;1;1;;;;1;;;No;Fluida;Mojado;P. Municipal y SAMUR;Si;No;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM Calderón / AIAM Portugal;Accidente de 1 vehículo por salida de vía que impacta contra el bordillo derecho, 1 herido trasladado al hospital por el Samur. El vehículo es retirado por el Híbrido F-12 a la C/ Dante ya que la Plataforma C-10 se traslada a otra incidencia.;;;Se corta el carril derecho desde las 18:47 h hasta las 19:35 h;;
20/11/2016;19:10;;20161120-0032;C-P-ACC-01;M30;12RV00;EXTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente de 1 vehículo por salida de vía hacía el lado izquierdo causando daños al patrimonio. Sin heridos, se corta el carril derecho.;4 barreras, 4 separadores de barrera y 4 CPNs;;Se corta el carril derecho desde las 19:15 h hasta las 20:20 h;;
20/11/2016;19:48;;20161120-0033;T-P-ACC-01;M30;18RM10;EXTERIOR;Ramal;Túnel;Colisión obstaculo;;1;1;;;;1;;;No;Densa;Mojado;P. Municipal;Si;No;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM Portugal;Cortamos carril izquierdo, no hay daños al viario, lo cargamos con el híbrido y lo sacamos al exterior.;;;;;
20/11/2016;20:20;;20161120-0035;C-P-ACC-01;M607;12OL50;SALIDA;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Mojado;G. Civil;Si;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Aviso de salida de vía carril izquierdo, se corta carril, no hay herido, con daños al patrimonio.;1 tramo de barrera lado izquierdo y 2 CPNS.;;;;
20/11/2016;20:30;;20161120-0036;C-P-ACC-01;M30;32RJ20;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;1;1;;No;Fluida;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Corto carril izquierdo pos salida de vía sin daños ni heridos.;;;;;
20/11/2016;22:04;;20161120-0037; C-E-ACC-01;M30;32RA20;INTERIOR;Ramal;Superficie;Colisión de vehículos;;2;2;;;;2;;;Si;Fluida;Mojado;P. Municipal y SAMUR;Si;No;;;;Lluvia;Buena;;Sin Restricción;;;V-1;Corto carril derecho por accidente con daños lado derecho(muros desplazados),usuario vehículo 2, sale a colocar el triángulo de peligro y vehículo 1, colisiona contra usuario y muro de contención lado derecho, 2 hridos trasladados.;11 metros de muro contención desplazados(se quedan colocados en su posición);;Se corta el carril derecho desde las 22:14 h hasta las 00:24 h;;
20/11/2016;22:13;;20161120-0038;T-P-ACC-01;M30;14RT17;INTERIOR;Ramal;Túnel;Salida de vía;Lateral;1;1;;;;;;;No;Fluida;Mojado;;No;No;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM Calderón;Accidente de 1 vehículo por salida de vía que impacta contra el bordillo izquierdo. Es sacado con la C-10 a la C/ Alejandro Dumas.;;;;;
21/11/2016;01:15;;20161121-0002;C-P-ACC-01;M30;23NC00;INTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;No;No;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente de 1 vehículo por salida de vía hacía el lado izquierdo. Sin heridos ni daños al patrimonio. Señalizando en el arcén derecho.;;;;;
21/11/2016;01:08;;20161121-0003;C-P-ACC-01;M30;20NC20;INTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-2;Accidente de 1 vehículo por salida de vía hacía el lado izquierdo. Sin heridos ni daños al patrimonio, se limpian restos en calzada de dicho vehículo.;;;Se corta el carril izquierdo desde las 01:08 h hasta las 01:35 h;;
21/11/2016;07:06;;20161121-0008;T-P-ACC-01;M30;18NC44;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;;;;No;Fluida;Mojado;;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;AIAM Portugal;Accidente entre 2 vehículos por alcance. Sin heridos ni daños al patrimonio. Ambos vehículos se retiran por sus medios.;;;Se corta el carril derecho desde las 07:11 h hasta las 07:18 h;;
21/11/2016;07:43;;20161121-0009;;M30;30NC60;INTERIOR;Tronco;Superficie;;;1;;1;;;1;;;;Congestionada;Mojado;;;;;;;Lluvia;Buena;;;;;V-2;Según PM es accidente. A mi llegada no hay nada.;;;;;
21/11/2016;08:36;;20161121-0015;C-P-ACC-01;A2;05AL70;SALIDA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Mojado;;Si;Si;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente entre 2 vehículos por alcance en el carril izquierdo, cuando llega el vigilante solo queda 1 vehículo implicado parado en el carril izquierdo a la espera de su grúa.;;Sepiolita gruesa;Se corta el carril izquierdo desde las 08:55 h hasta las 09:05 h;;
21/11/2016;09:05;;20161121-0017;;M30;12NL00;INTERIOR;Tronco;Superficie;;;;;;;;0;1;;;Congestionada;Mojado;;;;;;;Lluvia;Buena;;Sin Restricción;;;v-1;Según PM, es un accidente. Me avisan de vehículo averiado. Por el camino atiendo INC18, a mi llegada no hay nada.;;;;;
21/11/2016;10:20;;20161121-0024; C-E-ACC-01;M30;32RJ40;EXTERIOR;Ramal;Superficie;Salida de vía;Contra mediana;1;1;;;1;1;;;No;Fluida;Mojado;P. Municipal y SAMUR;Si;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;V-1;Accidente de 1 vehículo por salida de vía hacía el margen izquierdo, 1 herido leve dado de alta en el punto.;;;Se corta parte de carril derecho desde las 10:20 h hasta las 11:10 h;;
21/11/2016;12:24;;20161121-0029;C-P-ACC-01;A4;05UL00;SALIDA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;No;No;No;Si;Lluvia;Buena;;Sin Restricción;;;M-1;Accidente por alcance entre 2 vehículos en carriles centrales. Sin heridos ni daños al patrimonio. Un vehículo es retirado por la grúa de movilidad y el otro por Lopez Ollero.;;;Se cortan 2 carriles desde las 12:36 h hasta las 13:00 h;;
21/11/2016;14:40;;20161121-0034; C-E-ACC-01;M30;08XC70;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;2;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente por alcance entre 2 vehículos ocupando el carril derecho, 1 herido leve dado de alta en el punto.;;;Se corta el carril derecho desde las 14:40 h hasta las 15:40 h;;
21/11/2016;16:55;;20161121-0037; C-E-ACC-01;M30;02XL40;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente por alcance entre 2 vehículos ocupando los carriles izquierdos hasta que son trasladados al arcen derecho.;;;Se cortan 2 carriles izquierdos desde las 17:02 h hasta las 17:25 h;;
